"exam","year","sitting","subject","type","url","path","bytes","sha256","retrieved","source_page"
"108100","108","2","55","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=108100&c=309&s=55&q=1","study_radiographer/sources/108_2/55_M.pdf","45884","6034A3ED3E20F60C377BBC751F013032772BA7FC07DA254B0927D73A14B9D143","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=108100&y=2019"
"108100","108","2","66","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=108100&c=309&s=66&q=1","study_radiographer/sources/108_2/66_Q.pdf","407947","BAEDE47FFF4EC269C00F929AC9D8378E3E4FF70FBA6EC23D78A965C9DABB98F9","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=108100&y=2019"
"108100","108","2","66","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=108100&c=309&s=66&q=1","study_radiographer/sources/108_2/66_S.pdf","43903","39FE1797D20139F001F43E8D15A8A5A717A33709C09D532226A3F1CE809A0797","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=108100&y=2019"
"108100","108","2","66","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=108100&c=309&s=66&q=1","study_radiographer/sources/108_2/66_M.pdf","45792","821A5EBF8F8B6194A7BFAFDB89CA558E06EA10CAA353FFA48716AD64ACAE9CBA","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=108100&y=2019"
"109020","109","1","11","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109020&c=309&s=11&q=1","study_radiographer/sources/109_1/11_Q.pdf","480234","1C88B11EA1E0EDC00ADB78E9756994CD8A0054136D96A7E9462576C998B24512","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","11","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109020&c=309&s=11&q=1","study_radiographer/sources/109_1/11_S.pdf","45351","486CEF85E194F25358A006A7AAB6E0BADB19CF9A3B389465C9799419009804D0","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","22","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109020&c=309&s=22&q=1","study_radiographer/sources/109_1/22_Q.pdf","555181","75A948DD4316B28F86DD449E621B48BAD124A393720E59FA4B8905F5BC3BC1C3","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","22","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109020&c=309&s=22&q=1","study_radiographer/sources/109_1/22_S.pdf","44370","59175011B7CEE92DC02ACEEAE8B307257FC9F6ACE0892C06DEE0849E78A0BB4C","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","33","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109020&c=309&s=33&q=1","study_radiographer/sources/109_1/33_Q.pdf","659778","90D381CB989D434D5E66A6346DB74E5BF698BE735F793973697F23F3EA267601","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","33","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109020&c=309&s=33&q=1","study_radiographer/sources/109_1/33_S.pdf","45614","5B6F22EF42B04EDA3E4AE3706CFCC3AA93B9D1702663E963AC84668E42440AF3","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","44","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109020&c=309&s=44&q=1","study_radiographer/sources/109_1/44_Q.pdf","5399390","39AE8351BF3B877508C223F18DE745AFE2E01E657DAD21EECD941A0B5D086A66","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","44","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109020&c=309&s=44&q=1","study_radiographer/sources/109_1/44_S.pdf","44680","6AD7165A1120B89AC756098A9D17069754C6874E933B90A97E533FE97D10B4B4","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","44","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109020&c=309&s=44&q=1","study_radiographer/sources/109_1/44_M.pdf","46524","F18A1CD3F9D8E9D11ACBA1AC8D72DA396231C91983A08643927522A024302B2F","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","55","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109020&c=309&s=55&q=1","study_radiographer/sources/109_1/55_Q.pdf","1218702","32D3225E6551DE2EA71B4BCCEED2CE195BB1F5DCB92BB18EC4AA2C879907DC01","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","55","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109020&c=309&s=55&q=1","study_radiographer/sources/109_1/55_S.pdf","44140","5C4E875F11067176D2D40CED8E4FEF16071C05D2EE3004D3BEB956405A54737C","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","66","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109020&c=309&s=66&q=1","study_radiographer/sources/109_1/66_Q.pdf","398061","C49203FC5293F875F441FD28C1471957E1CC889298C88D0F0B57E38D6734C650","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109020","109","1","66","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109020&c=309&s=66&q=1","study_radiographer/sources/109_1/66_S.pdf","44168","54F229C550BD5FC4703BD006BF0F95C3DEF75F17AF2F35801175EFAB19CA1B0B","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109020&y=2020"
"109100","109","2","11","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109100&c=309&s=11&q=1","study_radiographer/sources/109_2/11_Q.pdf","740356","FAAE3C4BE3C15F78FEA361BDF5CD5576C5E74D7AD2087D5BAE6C86BA8DA2535E","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","11","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109100&c=309&s=11&q=1","study_radiographer/sources/109_2/11_S.pdf","44911","2E95DD40F178E839AD7EB071219FE0AA4E626287EDE1A7A10E004FA18715C67C","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","11","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109100&c=309&s=11&q=1","study_radiographer/sources/109_2/11_M.pdf","46749","CEF0BDC1E02C0593183ED73501650FBE2284E00D48429416EA3E4D1E04634F68","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","22","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109100&c=309&s=22&q=1","study_radiographer/sources/109_2/22_Q.pdf","1002390","2017FECD385E9EC4AA666E60E252E65F017815F2E66E0A996DE610D8B028A593","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","22","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109100&c=309&s=22&q=1","study_radiographer/sources/109_2/22_S.pdf","43927","720C09C2360D69A61C6D6B80830256649443B5F2CF4DF1920064C81E703231F3","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","33","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109100&c=309&s=33&q=1","study_radiographer/sources/109_2/33_Q.pdf","884893","0F4C24714FBA0E69404B1B03B4BDF676A57E88A52EAD737677868DB03F40FF18","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","33","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109100&c=309&s=33&q=1","study_radiographer/sources/109_2/33_S.pdf","45176","36F0C12B59128F2CFC879B9BDAFCDEF1309791B1223372BCD774C0013D045A8C","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","44","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109100&c=309&s=44&q=1","study_radiographer/sources/109_2/44_Q.pdf","1834088","546E55E04A5B90C67C30056B98DD75A46982EA40027A470CE61F524A03B629FE","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","44","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109100&c=309&s=44&q=1","study_radiographer/sources/109_2/44_S.pdf","44397","291632637D26962B4620B050B81266EDEFE8967F0BB1B557AB0156B4575AAB50","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","55","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109100&c=309&s=55&q=1","study_radiographer/sources/109_2/55_Q.pdf","748268","CC3BE37955A02DCF97F44D2E6F1963D2D6B6412B2186EC0EE0782B3D4D35904C","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","55","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109100&c=309&s=55&q=1","study_radiographer/sources/109_2/55_S.pdf","43909","1AC4774D4F4D472BB95E52ED47263BFC063CF480AA2484509AD21CE966B3FCD9","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","66","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109100&c=309&s=66&q=1","study_radiographer/sources/109_2/66_Q.pdf","1568983","4B9511AD1465C823D3DCB0556989161D1032AD418BD32CEE18BA11FD66AFEAC9","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"109100","109","2","66","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=109100&c=309&s=66&q=1","study_radiographer/sources/109_2/66_S.pdf","43897","98500B4ACD9F8F42FDB942A0B52DA0095929022AEA605F5249AF07208F70DF14","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=109100&y=2020"
"110020","110","1","11","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110020&c=309&s=11&q=1","study_radiographer/sources/110_1/11_Q.pdf","1130125","E3943531D7351EF415612AF2D646F3434888159C99C83997696235E0F2355CD5","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","11","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110020&c=309&s=11&q=1","study_radiographer/sources/110_1/11_S.pdf","44577","015C473385C0DB7F9599B7BA4CC6B41D647DE4112EB4CB4BFAA7913DB6742385","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","22","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110020&c=309&s=22&q=1","study_radiographer/sources/110_1/22_Q.pdf","756551","5E50CAACBE2C94F250720CE461D39FC50006BEC8F9AEA9A186393B7BD45DB30C","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","22","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110020&c=309&s=22&q=1","study_radiographer/sources/110_1/22_S.pdf","43524","B912A75ECBBB330E41333AFD9389693979EA12B9614489BC3772784C2DC93A98","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","33","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110020&c=309&s=33&q=1","study_radiographer/sources/110_1/33_Q.pdf","795462","D619AA79DD85CCF7A7A98812BBB00CBADC630B326A71E2ACF220BF28B2012A84","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","33","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110020&c=309&s=33&q=1","study_radiographer/sources/110_1/33_S.pdf","44863","1C7E2D8B3BACF98DD721054631845ABF01466CA950F930B38C612D95875963CA","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","33","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=110020&c=309&s=33&q=1","study_radiographer/sources/110_1/33_M.pdf","46753","D211071F2A385A51F0B0FA0BF53BE76FBE0AE2B34317EC0A77B1A39B8F2654CD","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","44","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110020&c=309&s=44&q=1","study_radiographer/sources/110_1/44_Q.pdf","1256069","7DC6633804967A0FD1C53EFBD604A72BC1F512BBA9047A784DD81B11361706D9","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","44","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110020&c=309&s=44&q=1","study_radiographer/sources/110_1/44_S.pdf","43896","CAC41E00C36820DFDA346E68B6CE4558DF595DE899B9740422FE985E458A26FC","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","44","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=110020&c=309&s=44&q=1","study_radiographer/sources/110_1/44_M.pdf","45845","89C57F4F0536457FCE44EDAA027BC4A721FA012C24B40B5DE1980104CDEA9B17","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","55","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110020&c=309&s=55&q=1","study_radiographer/sources/110_1/55_Q.pdf","711023","2DB71EADF5B8384871748C18A3558E65532A3B36B97BA317155047FDB32DA26E","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","55","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110020&c=309&s=55&q=1","study_radiographer/sources/110_1/55_S.pdf","43360","60CB703E3A362CD8D6E209DF2A20FE681DBF1F43670677A324BD60B6F3FC14CF","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","66","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110020&c=309&s=66&q=1","study_radiographer/sources/110_1/66_Q.pdf","912470","EFD1DAB9A9474F69A920F33DE79F479DD174789BD958965C5A63D6E7A46714A9","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","66","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110020&c=309&s=66&q=1","study_radiographer/sources/110_1/66_S.pdf","43343","965D6EC77967CAA43204D0ACF178D7655D6FA1DE46654DBD57929C63617281AC","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110020","110","1","66","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=110020&c=309&s=66&q=1","study_radiographer/sources/110_1/66_M.pdf","45339","5C6F67309A9A6D5FD7A76B316660E891B5C2AB0DB5C8B24B54FB581D6F188810","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110020&y=2021"
"110100","110","2","11","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110100&c=309&s=11&q=1","study_radiographer/sources/110_2/11_Q.pdf","592513","8E03D8D3BF815DA70F3C391DCC92B3F9E8B7F891E1A1E73E638FB7B7152986EE","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","11","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110100&c=309&s=11&q=1","study_radiographer/sources/110_2/11_S.pdf","44920","AE6C867C4FF4B63850B676EA46AA69D9846E618790A591B93966C3C82951688E","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","11","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=110100&c=309&s=11&q=1","study_radiographer/sources/110_2/11_M.pdf","47624","6D9FE8C5AC74BC7665178277961214E53D4BD42410A6DE34AC093517BE1A8422","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","22","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110100&c=309&s=22&q=1","study_radiographer/sources/110_2/22_Q.pdf","742070","C0510A71ADB084E2C14D2AF02EB94B7901B534FA15E71B2A83BE264F5D7BB678","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","22","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110100&c=309&s=22&q=1","study_radiographer/sources/110_2/22_S.pdf","43934","5F445FA8CF70FF55386223057AD0033160B0F52B461B87C1C5F2648AE719AAB5","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","33","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110100&c=309&s=33&q=1","study_radiographer/sources/110_2/33_Q.pdf","441849","ADBAB0171D0295058C505379188DCEC8965060139F2240F52EBFBE20F8679E00","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","33","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110100&c=309&s=33&q=1","study_radiographer/sources/110_2/33_S.pdf","45189","8A23FFBFE26B1C0A45ABA30C331C55D1BC62D8DFCED2BF2A348B5C6691410983","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","33","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=110100&c=309&s=33&q=1","study_radiographer/sources/110_2/33_M.pdf","47956","C1E779002F1CB72DE4E02C3ACFAE0F3370B2CBC32F60927A924072E2BCBA4402","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","44","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110100&c=309&s=44&q=1","study_radiographer/sources/110_2/44_Q.pdf","1593483","B4D87302038811E4A432C19EC5FB37F1DC9355B7040164FFF8362D22066BBD96","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","44","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110100&c=309&s=44&q=1","study_radiographer/sources/110_2/44_S.pdf","44398","DD9C51C4441A5760C06F77980C3BB474B6FDF40D0E4351F255623A93C7DD2DF6","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","55","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110100&c=309&s=55&q=1","study_radiographer/sources/110_2/55_Q.pdf","1062167","BAEC49F5995F0CC6C42A4F58C362EDC969D0A461AC0F720A54A30D6D7C94BC83","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","55","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110100&c=309&s=55&q=1","study_radiographer/sources/110_2/55_S.pdf","43911","1244D3805C05066F95915EFEAD4DECC400F7EC9E5886ADFB2008C75190F7A20D","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","55","M","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=110100&c=309&s=55&q=1","study_radiographer/sources/110_2/55_M.pdf","46681","15EC3A63CB67BABE94735731079593DAAF5BB49C6D9B725405B6C92C0F41853D","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","66","Q","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=110100&c=309&s=66&q=1","study_radiographer/sources/110_2/66_Q.pdf","427673","D5037ECB0E763D1E1BE665D98287B71710AD79D5ED75546A36D80FDA23F50A45","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
"110100","110","2","66","S","https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=110100&c=309&s=66&q=1","study_radiographer/sources/110_2/66_S.pdf","43910","2ED6BF6724FCB9BA377D36E8C84736ADB7E5544424B62040F0197A678C531440","2026-09-10","https://wwwq.moex.gov.tw/exam/wFrmExamQandASearch.aspx?e=110100&y=2021"
